cohort,arch,spec,cls,kind,group,n_seeds,n_pos_test,auprc,auprc_ceiling,auroc,gap,rel_gap,gap_ci_lo,gap_ci_hi,gap_seed_sd,q,blind,type,dx_group,low_ceiling,suff_abs0.02,suff_abs0.05,suff_abs0.1,suff_rel0.05,suff_rel0.1,sufficiency
ningbo,seresnet,III,TWC,single,morphology,5,774,0.3341,0.6905,0.7508,0.3564,0.5161,0.3183,0.3891,0.0081,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,III,LAD,single,morphology,5,175,0.3245,0.6030,0.9467,0.2785,0.4619,0.2041,0.3445,0.0262,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,III,SB,single,rhythm,5,1899,0.9957,0.9946,0.9984,-0.0011,-0.0012,-0.0066,0.0026,0.0011,0.6904,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,III,SVT,single,rhythm,5,19,0.4512,0.5731,0.9616,0.1220,0.2128,-0.0750,0.3259,0.0314,0.1469,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,III,SR,single,rhythm,5,942,0.9590,0.9679,0.9888,0.0088,0.0091,0.0023,0.0158,0.0066,0.0032,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,III,ST,single,rhythm,5,852,0.9915,0.9957,0.9982,0.0042,0.0042,0.0017,0.0074,0.0016,0.0046,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,III,STTC,single,morphology,5,633,0.4846,0.7302,0.8618,0.2455,0.3363,0.2083,0.2823,0.0092,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,III,LVH,single,morphology,5,710,0.3796,0.8912,0.7883,0.5115,0.5740,0.4748,0.5449,0.0120,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,III,RBBB,single,morphology,5,193,0.8504,0.9779,0.9797,0.1275,0.1303,0.0920,0.1650,0.0158,0.0017,False,ok,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
ningbo,seresnet,aVR,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,aVR,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,aVR,TWC,single,morphology,5,774,0.5790,0.6905,0.8851,0.1114,0.1614,0.0875,0.1367,0.0082,0.0017,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
ningbo,seresnet,aVR,LAD,single,morphology,5,175,0.2814,0.6030,0.9249,0.3216,0.5333,0.2550,0.3818,0.0199,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVR,SB,single,rhythm,5,1899,0.9949,0.9946,0.9985,-0.0003,-0.0003,-0.0017,0.0011,0.0019,0.7040,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVR,SVT,single,rhythm,5,19,0.4523,0.5731,0.9646,0.1208,0.2108,-0.0299,0.3058,0.0890,0.0965,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,aVR,SR,single,rhythm,5,942,0.9685,0.9679,0.9913,-0.0006,-0.0007,-0.0051,0.0050,0.0051,0.6973,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVR,ST,single,rhythm,5,852,0.9946,0.9957,0.9986,0.0012,0.0012,0.0000,0.0026,0.0009,0.0365,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVR,STTC,single,morphology,5,633,0.6618,0.7302,0.9267,0.0683,0.0936,0.0448,0.0893,0.0095,0.0017,False,ok,repolarization,False,loss,indeterminate,sufficient,loss,indeterminate,indeterminate
ningbo,seresnet,aVR,LVH,single,morphology,5,710,0.4909,0.8912,0.8410,0.4002,0.4491,0.3638,0.4350,0.0071,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVR,RBBB,single,morphology,5,193,0.9301,0.9779,0.9898,0.0478,0.0488,0.0286,0.0701,0.0060,0.0017,False,ok,conduction,False,loss,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ningbo,seresnet,aVL,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,aVL,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,aVL,TWC,single,morphology,5,774,0.3338,0.6905,0.7626,0.3567,0.5166,0.3167,0.3902,0.0068,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVL,LAD,single,morphology,5,175,0.2100,0.6030,0.8790,0.3930,0.6517,0.3107,0.4655,0.0271,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVL,SB,single,rhythm,5,1899,0.9938,0.9946,0.9977,0.0007,0.0007,-0.0050,0.0056,0.0013,0.4484,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVL,SVT,single,rhythm,5,19,0.4957,0.5731,0.9781,0.0774,0.1351,-0.1089,0.2995,0.0749,0.2532,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,aVL,SR,single,rhythm,5,942,0.9497,0.9679,0.9872,0.0181,0.0187,0.0092,0.0287,0.0084,0.0017,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVL,ST,single,rhythm,5,852,0.9875,0.9957,0.9974,0.0082,0.0082,0.0041,0.0130,0.0028,0.0017,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVL,STTC,single,morphology,5,633,0.4627,0.7302,0.8409,0.2674,0.3663,0.2282,0.3059,0.0144,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVL,LVH,single,morphology,5,710,0.3634,0.8912,0.7736,0.5277,0.5922,0.4884,0.5602,0.0037,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVL,RBBB,single,morphology,5,193,0.9280,0.9779,0.9849,0.0499,0.0510,0.0284,0.0749,0.0046,0.0017,False,ok,conduction,False,loss,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ningbo,seresnet,aVF,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,aVF,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,aVF,TWC,single,morphology,5,774,0.4227,0.6905,0.7953,0.2678,0.3879,0.2319,0.3037,0.0070,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVF,LAD,single,morphology,5,175,0.5159,0.6030,0.9760,0.0871,0.1445,0.0248,0.1483,0.0322,0.0046,False,ok,axis,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,aVF,SB,single,rhythm,5,1899,0.9948,0.9946,0.9987,-0.0003,-0.0003,-0.0068,0.0058,0.0012,0.5904,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVF,SVT,single,rhythm,5,19,0.5131,0.5731,0.9822,0.0600,0.1048,-0.1132,0.2546,0.1000,0.3150,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,aVF,SR,single,rhythm,5,942,0.9707,0.9679,0.9912,-0.0029,-0.0030,-0.0072,0.0012,0.0098,0.9177,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVF,ST,single,rhythm,5,852,0.9942,0.9957,0.9988,0.0015,0.0015,-0.0002,0.0034,0.0022,0.0649,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,aVF,STTC,single,morphology,5,633,0.5652,0.7302,0.8914,0.1650,0.2260,0.1325,0.1990,0.0061,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVF,LVH,single,morphology,5,710,0.4206,0.8912,0.8075,0.4706,0.5280,0.4322,0.5046,0.0070,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,aVF,RBBB,single,morphology,5,193,0.8503,0.9779,0.9834,0.1276,0.1305,0.0937,0.1639,0.0103,0.0017,False,ok,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
ningbo,seresnet,V1,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V1,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V1,TWC,single,morphology,5,774,0.3166,0.6905,0.7412,0.3739,0.5415,0.3340,0.4094,0.0074,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V1,LAD,single,morphology,5,175,0.1094,0.6030,0.7771,0.4936,0.8185,0.4221,0.5610,0.0199,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V1,SB,single,rhythm,5,1899,0.9951,0.9946,0.9982,-0.0005,-0.0005,-0.0061,0.0038,0.0009,0.6196,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V1,SVT,single,rhythm,5,19,0.5073,0.5731,0.9871,0.0658,0.1148,-0.1419,0.3061,0.0864,0.2773,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,V1,SR,single,rhythm,5,942,0.9348,0.9679,0.9853,0.0331,0.0342,0.0220,0.0458,0.0134,0.0017,False,ok,rhythm,False,loss,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V1,ST,single,rhythm,5,852,0.9834,0.9957,0.9968,0.0123,0.0124,0.0089,0.0162,0.0026,0.0017,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V1,STTC,single,morphology,5,633,0.4174,0.7302,0.8315,0.3128,0.4284,0.2714,0.3539,0.0140,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V1,LVH,single,morphology,5,710,0.4297,0.8912,0.8056,0.4614,0.5178,0.4232,0.4955,0.0046,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V1,RBBB,single,morphology,5,193,0.9711,0.9779,0.9947,0.0067,0.0069,-0.0039,0.0179,0.0026,0.1359,False,ok,conduction,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V2,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V2,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V2,TWC,single,morphology,5,774,0.3467,0.6905,0.7732,0.3438,0.4979,0.3052,0.3755,0.0054,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V2,LAD,single,morphology,5,175,0.0948,0.6030,0.7148,0.5083,0.8428,0.4346,0.5745,0.0194,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V2,SB,single,rhythm,5,1899,0.9969,0.9946,0.9987,-0.0023,-0.0023,-0.0077,0.0011,0.0014,0.8307,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V2,SVT,single,rhythm,5,19,0.4927,0.5731,0.9904,0.0804,0.1403,-0.1574,0.3147,0.1070,0.3134,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,V2,SR,single,rhythm,5,942,0.9560,0.9679,0.9869,0.0118,0.0122,0.0061,0.0175,0.0063,0.0017,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V2,ST,single,rhythm,5,852,0.9797,0.9957,0.9964,0.0161,0.0161,0.0121,0.0206,0.0016,0.0017,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V2,STTC,single,morphology,5,633,0.5042,0.7302,0.8613,0.2260,0.3095,0.1856,0.2662,0.0085,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V2,LVH,single,morphology,5,710,0.4271,0.8912,0.8052,0.4640,0.5207,0.4251,0.4987,0.0099,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V2,RBBB,single,morphology,5,193,0.9558,0.9779,0.9964,0.0221,0.0226,0.0060,0.0382,0.0026,0.0046,False,ok,conduction,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V3,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V3,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V3,TWC,single,morphology,5,774,0.4408,0.6905,0.8273,0.2497,0.3616,0.2161,0.2813,0.0128,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V3,LAD,single,morphology,5,175,0.1216,0.6030,0.7805,0.4814,0.7983,0.4007,0.5517,0.0284,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V3,SB,single,rhythm,5,1899,0.9971,0.9946,0.9987,-0.0025,-0.0025,-0.0082,0.0009,0.0007,0.8621,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V3,SVT,single,rhythm,5,19,0.4542,0.5731,0.9888,0.1189,0.2074,-0.0703,0.3646,0.0499,0.1607,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,V3,SR,single,rhythm,5,942,0.9599,0.9679,0.9881,0.0080,0.0083,0.0024,0.0133,0.0080,0.0061,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V3,ST,single,rhythm,5,852,0.9809,0.9957,0.9965,0.0148,0.0149,0.0111,0.0190,0.0024,0.0017,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V3,STTC,single,morphology,5,633,0.5772,0.7302,0.8847,0.1530,0.2095,0.1200,0.1857,0.0036,0.0017,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V3,LVH,single,morphology,5,710,0.5040,0.8912,0.8552,0.3871,0.4344,0.3544,0.4188,0.0041,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V3,RBBB,single,morphology,5,193,0.9580,0.9779,0.9970,0.0199,0.0203,0.0066,0.0349,0.0017,0.0032,False,ok,conduction,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V4,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V4,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V4,TWC,single,morphology,5,774,0.5857,0.6905,0.8807,0.1048,0.1518,0.0746,0.1330,0.0041,0.0017,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
ningbo,seresnet,V4,LAD,single,morphology,5,175,0.1421,0.6030,0.8261,0.4610,0.7644,0.3837,0.5313,0.0234,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V4,SB,single,rhythm,5,1899,0.9959,0.9946,0.9984,-0.0013,-0.0013,-0.0068,0.0022,0.0016,0.7074,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V4,SVT,single,rhythm,5,19,0.4511,0.5731,0.9865,0.1220,0.2129,-0.0677,0.3392,0.1094,0.1381,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,V4,SR,single,rhythm,5,942,0.9586,0.9679,0.9874,0.0092,0.0096,0.0039,0.0142,0.0038,0.0017,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V4,ST,single,rhythm,5,852,0.9771,0.9957,0.9957,0.0187,0.0187,0.0143,0.0231,0.0008,0.0017,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V4,STTC,single,morphology,5,633,0.6554,0.7302,0.9162,0.0747,0.1023,0.0494,0.0995,0.0097,0.0017,False,ok,repolarization,False,loss,indeterminate,sufficient,loss,indeterminate,indeterminate
ningbo,seresnet,V4,LVH,single,morphology,5,710,0.6715,0.8912,0.9144,0.2197,0.2465,0.1895,0.2490,0.0040,0.0017,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V4,RBBB,single,morphology,5,193,0.9292,0.9779,0.9929,0.0487,0.0498,0.0281,0.0728,0.0056,0.0017,False,ok,conduction,False,loss,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ningbo,seresnet,V5,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V5,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V5,TWC,single,morphology,5,774,0.6790,0.6905,0.9071,0.0115,0.0166,-0.0130,0.0344,0.0083,0.2185,False,ok,repolarization,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V5,LAD,single,morphology,5,175,0.1647,0.6030,0.8565,0.4383,0.7269,0.3680,0.5019,0.0211,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V5,SB,single,rhythm,5,1899,0.9971,0.9946,0.9987,-0.0025,-0.0025,-0.0077,0.0007,0.0011,0.8660,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V5,SVT,single,rhythm,5,19,0.4586,0.5731,0.9773,0.1146,0.1999,-0.0613,0.3086,0.0755,0.1253,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,V5,SR,single,rhythm,5,942,0.9609,0.9679,0.9883,0.0070,0.0072,0.0034,0.0107,0.0052,0.0017,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V5,ST,single,rhythm,5,852,0.9779,0.9957,0.9961,0.0178,0.0179,0.0112,0.0272,0.0023,0.0017,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V5,STTC,single,morphology,5,633,0.7166,0.7302,0.9369,0.0135,0.0185,-0.0054,0.0325,0.0135,0.0994,False,ok,repolarization,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V5,LVH,single,morphology,5,710,0.8728,0.8912,0.9629,0.0184,0.0206,0.0059,0.0303,0.0040,0.0032,False,ok,hypertrophy,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V5,RBBB,single,morphology,5,193,0.9330,0.9779,0.9888,0.0449,0.0459,0.0261,0.0676,0.0051,0.0017,False,ok,conduction,False,loss,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ningbo,seresnet,V6,AF,single,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V6,AFL,single,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,V6,TWC,single,morphology,5,774,0.6373,0.6905,0.8996,0.0531,0.0769,0.0278,0.0775,0.0061,0.0017,False,ok,repolarization,False,loss,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ningbo,seresnet,V6,LAD,single,morphology,5,175,0.2166,0.6030,0.8833,0.3864,0.6408,0.3131,0.4517,0.0241,0.0017,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V6,SB,single,rhythm,5,1899,0.9965,0.9946,0.9983,-0.0019,-0.0019,-0.0070,0.0015,0.0013,0.8307,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V6,SVT,single,rhythm,5,19,0.3472,0.5731,0.9645,0.2260,0.3943,-0.0073,0.4272,0.1411,0.0477,True,B_confusion,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,V6,SR,single,rhythm,5,942,0.9560,0.9679,0.9874,0.0118,0.0122,0.0067,0.0177,0.0052,0.0017,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V6,ST,single,rhythm,5,852,0.9759,0.9957,0.9959,0.0198,0.0199,0.0153,0.0245,0.0015,0.0017,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,V6,STTC,single,morphology,5,633,0.7056,0.7302,0.9305,0.0246,0.0336,0.0025,0.0475,0.0130,0.0195,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ningbo,seresnet,V6,LVH,single,morphology,5,710,0.7682,0.8912,0.9394,0.1230,0.1380,0.1020,0.1445,0.0055,0.0017,False,ok,hypertrophy,False,loss,loss,loss,loss,loss,loss
ningbo,seresnet,V6,RBBB,single,morphology,5,193,0.9293,0.9779,0.9920,0.0486,0.0497,0.0295,0.0703,0.0075,0.0017,False,ok,conduction,False,loss,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ningbo,seresnet,ALL,AF,ceiling,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,ALL,AFL,ceiling,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,ALL,TWC,ceiling,morphology,5,774,0.6905,0.6905,0.9311,0.0000,0.0000,,,0.0000,,False,ok,repolarization,False,na,na,na,na,na,na
ningbo,seresnet,ALL,LAD,ceiling,morphology,5,175,0.6030,0.6030,0.9839,0.0000,0.0000,,,0.0000,,False,ok,axis,False,na,na,na,na,na,na
ningbo,seresnet,ALL,SB,ceiling,rhythm,5,1899,0.9946,0.9946,0.9986,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,ALL,SVT,ceiling,rhythm,5,19,0.5731,0.5731,0.9690,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,ALL,SR,ceiling,rhythm,5,942,0.9679,0.9679,0.9904,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,ALL,ST,ceiling,rhythm,5,852,0.9957,0.9957,0.9991,0.0000,0.0000,,,0.0000,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,ALL,STTC,ceiling,morphology,5,633,0.7302,0.7302,0.9450,0.0000,0.0000,,,0.0000,,False,ok,repolarization,False,na,na,na,na,na,na
ningbo,seresnet,ALL,LVH,ceiling,morphology,5,710,0.8912,0.8912,0.9775,0.0000,0.0000,,,0.0000,,False,ok,hypertrophy,False,na,na,na,na,na,na
ningbo,seresnet,ALL,RBBB,ceiling,morphology,5,193,0.9779,0.9779,0.9981,0.0000,0.0000,,,0.0000,,False,ok,conduction,False,na,na,na,na,na,na
ningbo,seresnet,I+II,AF,device,rhythm,5,0,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,I+II,AFL,device,rhythm,5,1140,,,,,,,,,,False,ok,rhythm,False,na,na,na,na,na,na
ningbo,seresnet,I+II,TWC,device,morphology,5,774,0.6070,0.6905,0.8994,0.0835,0.1209,0.0598,0.1063,0.0114,0.0029,False,ok,repolarization,False,loss,loss,indeterminate,loss,indeterminate,loss
ningbo,seresnet,I+II,LAD,device,morphology,5,175,0.6852,0.6030,0.9875,-0.0821,-0.1362,-0.1213,-0.0414,0.0298,1.0000,False,ok,axis,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,I+II,SB,device,rhythm,5,1899,0.9961,0.9946,0.9987,-0.0016,-0.0016,-0.0052,0.0009,0.0016,0.9214,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,I+II,SVT,device,rhythm,5,19,0.4643,0.5731,0.9650,0.1089,0.1899,-0.0493,0.2908,0.0725,0.1998,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ningbo,seresnet,I+II,SR,device,rhythm,5,942,0.9707,0.9679,0.9912,-0.0028,-0.0029,-0.0055,-0.0002,0.0067,1.0000,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,I+II,ST,device,rhythm,5,852,0.9955,0.9957,0.9991,0.0002,0.0002,-0.0007,0.0014,0.0023,0.5778,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ningbo,seresnet,I+II,STTC,device,morphology,5,633,0.6745,0.7302,0.9318,0.0557,0.0762,0.0361,0.0748,0.0086,0.0029,False,ok,repolarization,False,loss,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
