cohort,arch,spec,cls,kind,group,n_seeds,n_pos_test,auprc,auprc_ceiling,auroc,gap,rel_gap,gap_ci_lo,gap_ci_hi,gap_seed_sd,q,blind,type,dx_group,low_ceiling,suff_abs0.02,suff_abs0.05,suff_abs0.1,suff_rel0.05,suff_rel0.1,sufficiency
chapman_broad,seresnet,V6,SB,single,rhythm,1,583,0.9995,0.9996,0.9997,0.0002,0.0002,-0.0003,0.0007,,0.3094,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,V6,SVT,single,rhythm,1,105,0.8753,0.9158,0.9868,0.0405,0.0442,0.0005,0.0819,,0.0374,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
chapman_broad,seresnet,V6,SR,single,rhythm,1,274,0.9939,0.9971,0.9983,0.0032,0.0032,-0.0005,0.0080,,0.0842,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,V6,ST,single,rhythm,1,235,0.9849,0.9907,0.9966,0.0058,0.0059,-0.0035,0.0152,,0.1503,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,V6,STTC,single,morphology,1,212,0.6410,0.6273,0.8827,-0.0137,-0.0219,-0.0728,0.0427,,0.7135,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
chapman_broad,seresnet,V6,LVH,single,morphology,1,196,0.6010,0.7880,0.8950,0.1870,0.2373,0.1276,0.2503,,0.0023,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
chapman_broad,seresnet,V6,RBBB,single,morphology,1,68,0.8683,0.9645,0.9834,0.0962,0.0997,0.0456,0.1596,,0.0023,False,ok,conduction,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,ALL,AF,ceiling,rhythm,1,267,0.9648,0.9648,0.9946,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,AFL,ceiling,rhythm,1,67,0.8166,0.8166,0.9776,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,TWC,ceiling,morphology,1,295,0.7769,0.7769,0.9350,0.0000,0.0000,,,,,False,ok,repolarization,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,LAD,ceiling,morphology,1,57,0.6037,0.6037,0.9792,0.0000,0.0000,,,,,False,ok,axis,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,SB,ceiling,rhythm,1,583,0.9996,0.9996,0.9998,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,SVT,ceiling,rhythm,1,105,0.9158,0.9158,0.9823,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,SR,ceiling,rhythm,1,274,0.9971,0.9971,0.9994,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,ST,ceiling,rhythm,1,235,0.9907,0.9907,0.9970,0.0000,0.0000,,,,,False,ok,rhythm,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,STTC,ceiling,morphology,1,212,0.6273,0.6273,0.8968,0.0000,0.0000,,,,,False,ok,repolarization,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,LVH,ceiling,morphology,1,196,0.7880,0.7880,0.9579,0.0000,0.0000,,,,,False,ok,hypertrophy,False,na,na,na,na,na,na
chapman_broad,seresnet,ALL,RBBB,ceiling,morphology,1,68,0.9645,0.9645,0.9975,0.0000,0.0000,,,,,False,ok,conduction,False,na,na,na,na,na,na
chapman_broad,seresnet,I+II,AF,device,rhythm,1,267,0.9496,0.9648,0.9930,0.0151,0.0157,-0.0015,0.0354,,0.0839,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,I+II,AFL,device,rhythm,1,67,0.7082,0.8166,0.9669,0.1083,0.1327,0.0357,0.1843,,0.0080,False,ok,rhythm,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,I+II,TWC,device,morphology,1,295,0.6781,0.7769,0.8972,0.0989,0.1272,0.0565,0.1385,,0.0044,False,ok,repolarization,False,loss,loss,indeterminate,loss,indeterminate,loss
chapman_broad,seresnet,I+II,LAD,device,morphology,1,57,0.6621,0.6037,0.9852,-0.0584,-0.0967,-0.1814,0.0598,,0.8617,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
chapman_broad,seresnet,I+II,SB,device,rhythm,1,583,0.9993,0.9996,0.9996,0.0003,0.0003,-0.0004,0.0012,,0.3274,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,I+II,SVT,device,rhythm,1,105,0.8964,0.9158,0.9831,0.0194,0.0212,-0.0133,0.0581,,0.2339,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
chapman_broad,seresnet,I+II,SR,device,rhythm,1,274,0.9939,0.9971,0.9984,0.0032,0.0032,-0.0002,0.0070,,0.0813,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,I+II,ST,device,rhythm,1,235,0.9923,0.9907,0.9978,-0.0016,-0.0016,-0.0047,0.0014,,0.8617,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,I+II,STTC,device,morphology,1,212,0.5672,0.6273,0.8696,0.0600,0.0957,0.0120,0.1058,,0.0207,False,ok,repolarization,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,I+II,LVH,device,morphology,1,196,0.3763,0.7880,0.7883,0.4117,0.5225,0.3399,0.4797,,0.0044,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
chapman_broad,seresnet,I+II,RBBB,device,morphology,1,68,0.8892,0.9645,0.9888,0.0752,0.0780,0.0355,0.1252,,0.0044,False,ok,conduction,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,LIMB6,AF,device,rhythm,1,267,0.9355,0.9648,0.9914,0.0292,0.0303,0.0012,0.0607,,0.0440,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
chapman_broad,seresnet,LIMB6,AFL,device,rhythm,1,67,0.6881,0.8166,0.9536,0.1284,0.1573,0.0418,0.2162,,0.0126,False,ok,rhythm,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
chapman_broad,seresnet,LIMB6,TWC,device,morphology,1,295,0.6925,0.7769,0.8951,0.0844,0.1087,0.0406,0.1291,,0.0044,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
chapman_broad,seresnet,LIMB6,LAD,device,morphology,1,57,0.6390,0.6037,0.9818,-0.0353,-0.0585,-0.1710,0.0813,,0.7687,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,LIMB6,SB,device,rhythm,1,583,0.9996,0.9996,0.9998,-0.0000,-0.0000,-0.0003,0.0002,,0.7496,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,LIMB6,SVT,device,rhythm,1,105,0.9189,0.9158,0.9813,-0.0031,-0.0034,-0.0322,0.0248,,0.7496,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,LIMB6,SR,device,rhythm,1,274,0.9966,0.9971,0.9992,0.0005,0.0005,-0.0018,0.0028,,0.4629,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,LIMB6,ST,device,rhythm,1,235,0.9921,0.9907,0.9983,-0.0014,-0.0014,-0.0061,0.0045,,0.7687,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,LIMB6,STTC,device,morphology,1,212,0.5457,0.6273,0.8762,0.0816,0.1301,0.0291,0.1319,,0.0110,False,ok,repolarization,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,LIMB6,LVH,device,morphology,1,196,0.3511,0.7880,0.7857,0.4369,0.5545,0.3616,0.5045,,0.0044,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
chapman_broad,seresnet,LIMB6,RBBB,device,morphology,1,68,0.8989,0.9645,0.9919,0.0655,0.0679,0.0283,0.1116,,0.0044,False,ok,conduction,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH3,AF,device,rhythm,1,267,0.9357,0.9648,0.9902,0.0291,0.0302,-0.0085,0.0636,,0.1128,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
chapman_broad,seresnet,CH3,AFL,device,rhythm,1,67,0.7214,0.8166,0.9724,0.0951,0.1165,0.0207,0.1747,,0.0147,False,ok,rhythm,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH3,TWC,device,morphology,1,295,0.6862,0.7769,0.8991,0.0907,0.1168,0.0503,0.1317,,0.0044,False,ok,repolarization,False,loss,loss,indeterminate,loss,indeterminate,loss
chapman_broad,seresnet,CH3,LAD,device,morphology,1,57,0.6333,0.6037,0.9820,-0.0296,-0.0491,-0.1342,0.0722,,0.7687,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH3,SB,device,rhythm,1,583,0.9997,0.9996,0.9998,-0.0001,-0.0001,-0.0004,0.0003,,0.7600,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,CH3,SVT,device,rhythm,1,105,0.8824,0.9158,0.9853,0.0334,0.0365,-0.0030,0.0736,,0.0839,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
chapman_broad,seresnet,CH3,SR,device,rhythm,1,274,0.9973,0.9971,0.9994,-0.0003,-0.0003,-0.0022,0.0016,,0.7496,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,CH3,ST,device,rhythm,1,235,0.9897,0.9907,0.9965,0.0011,0.0011,-0.0024,0.0051,,0.3883,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,CH3,STTC,device,morphology,1,212,0.5924,0.6273,0.8731,0.0349,0.0556,-0.0127,0.0788,,0.1403,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH3,LVH,device,morphology,1,196,0.3906,0.7880,0.8000,0.3974,0.5043,0.3220,0.4629,,0.0044,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
chapman_broad,seresnet,CH3,RBBB,device,morphology,1,68,0.9165,0.9645,0.9934,0.0479,0.0497,-0.0069,0.1146,,0.1403,False,ok,conduction,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH4,AF,device,rhythm,1,267,0.9596,0.9648,0.9930,0.0052,0.0054,-0.0229,0.0272,,0.4552,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,CH4,AFL,device,rhythm,1,67,0.7085,0.8166,0.9641,0.1080,0.1323,0.0288,0.1944,,0.0126,False,ok,rhythm,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH4,TWC,device,morphology,1,295,0.6790,0.7769,0.9013,0.0979,0.1260,0.0576,0.1389,,0.0044,False,ok,repolarization,False,loss,loss,indeterminate,loss,indeterminate,loss
chapman_broad,seresnet,CH4,LAD,device,morphology,1,57,0.6210,0.6037,0.9812,-0.0173,-0.0287,-0.1042,0.0753,,0.7496,False,ok,axis,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH4,SB,device,rhythm,1,583,0.9985,0.9996,0.9991,0.0011,0.0011,0.0002,0.0023,,0.0207,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,CH4,SVT,device,rhythm,1,105,0.8853,0.9158,0.9873,0.0305,0.0333,-0.0130,0.0818,,0.1514,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
chapman_broad,seresnet,CH4,SR,device,rhythm,1,274,0.9947,0.9971,0.9986,0.0023,0.0023,-0.0008,0.0062,,0.1403,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,CH4,ST,device,rhythm,1,235,0.9930,0.9907,0.9980,-0.0022,-0.0023,-0.0055,0.0005,,0.9550,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
chapman_broad,seresnet,CH4,STTC,device,morphology,1,212,0.5777,0.6273,0.8848,0.0496,0.0790,0.0021,0.0973,,0.0578,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
chapman_broad,seresnet,CH4,LVH,device,morphology,1,196,0.3830,0.7880,0.8032,0.4051,0.5140,0.3308,0.4662,,0.0044,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
chapman_broad,seresnet,CH4,RBBB,device,morphology,1,68,0.9618,0.9645,0.9922,0.0026,0.0027,-0.0175,0.0224,,0.5688,False,ok,conduction,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I,AF,single,rhythm,1,85,0.7005,0.6087,0.9331,-0.0918,-0.1509,-0.2001,0.0216,,0.9990,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I,AFL,single,rhythm,1,28,0.3929,0.4666,0.8284,0.0737,0.1580,-0.0764,0.2301,,0.2826,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,I,TWC,single,morphology,1,410,0.5881,0.6495,0.7810,0.0615,0.0946,0.0197,0.0963,,0.0122,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,I,LAD,single,morphology,1,141,0.2303,0.6990,0.7320,0.4687,0.6705,0.3831,0.5485,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,I,SB,single,rhythm,1,250,0.9445,0.9447,0.9921,0.0001,0.0001,-0.0176,0.0179,,0.6913,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I,SVT,single,rhythm,1,11,0.2194,0.1794,0.8988,-0.0400,-0.2231,-0.3003,0.2454,,0.8445,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,I,SR,single,rhythm,1,260,0.6440,0.7475,0.9109,0.1035,0.1384,0.0448,0.1612,,0.0027,False,ok,rhythm,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
georgia_broad,seresnet,I,ST,single,rhythm,1,189,0.9372,0.9429,0.9890,0.0057,0.0061,-0.0132,0.0267,,0.4401,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,I,STTC,single,morphology,1,605,0.6571,0.6594,0.7597,0.0023,0.0036,-0.0281,0.0359,,0.6466,False,ok,repolarization,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,I,LVH,single,morphology,1,184,0.5423,0.6945,0.8509,0.1522,0.2192,0.0781,0.2225,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,indeterminate,loss,loss,loss
georgia_broad,seresnet,I,RBBB,single,morphology,1,143,0.7609,0.8695,0.9195,0.1086,0.1249,0.0554,0.1638,,0.0052,False,ok,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia_broad,seresnet,II,AF,single,rhythm,1,85,0.6775,0.6087,0.9195,-0.0689,-0.1132,-0.1705,0.0423,,0.9990,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia_broad,seresnet,II,AFL,single,rhythm,1,28,0.3869,0.4666,0.8700,0.0797,0.1709,-0.0878,0.2626,,0.2840,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,II,TWC,single,morphology,1,410,0.5368,0.6495,0.7783,0.1128,0.1736,0.0706,0.1519,,0.0027,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
georgia_broad,seresnet,II,LAD,single,morphology,1,141,0.6470,0.6990,0.9633,0.0520,0.0744,-0.0222,0.1214,,0.1359,False,ok,axis,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,II,SB,single,rhythm,1,250,0.9447,0.9447,0.9900,0.0000,0.0000,-0.0109,0.0107,,0.6734,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,II,SVT,single,rhythm,1,11,0.1968,0.1794,0.9310,-0.0173,-0.0967,-0.2045,0.1178,,0.8840,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,II,SR,single,rhythm,1,260,0.6620,0.7475,0.9173,0.0855,0.1144,0.0286,0.1409,,0.0168,False,ok,rhythm,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,II,ST,single,rhythm,1,189,0.9375,0.9429,0.9893,0.0054,0.0057,-0.0097,0.0200,,0.3403,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,II,STTC,single,morphology,1,605,0.6180,0.6594,0.7597,0.0414,0.0628,0.0084,0.0715,,0.0208,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,II,LVH,single,morphology,1,184,0.2702,0.6945,0.6952,0.4242,0.6109,0.3471,0.4962,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,II,RBBB,single,morphology,1,143,0.5113,0.8695,0.9111,0.3583,0.4120,0.2758,0.4278,,0.0027,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,III,AF,single,rhythm,1,85,0.7224,0.6087,0.9330,-0.1137,-0.1868,-0.2166,-0.0028,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,III,AFL,single,rhythm,1,28,0.4155,0.4666,0.8984,0.0511,0.1096,-0.1305,0.2235,,0.4401,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,III,TWC,single,morphology,1,410,0.4509,0.6495,0.6982,0.1986,0.3058,0.1452,0.2474,,0.0027,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,III,LAD,single,morphology,1,141,0.4575,0.6990,0.9088,0.2415,0.3455,0.1613,0.3145,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,III,SB,single,rhythm,1,250,0.9509,0.9447,0.9922,-0.0063,-0.0066,-0.0190,0.0063,,0.9768,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,III,SVT,single,rhythm,1,11,0.2119,0.1794,0.9288,-0.0325,-0.1811,-0.2934,0.1882,,0.8736,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,III,SR,single,rhythm,1,260,0.5859,0.7475,0.9027,0.1616,0.2161,0.0998,0.2243,,0.0027,True,B_confusion,rhythm,False,loss,loss,indeterminate,loss,loss,loss
georgia_broad,seresnet,III,ST,single,rhythm,1,189,0.9214,0.9429,0.9879,0.0215,0.0228,0.0024,0.0450,,0.0303,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,III,STTC,single,morphology,1,605,0.5521,0.6594,0.6797,0.1073,0.1628,0.0660,0.1494,,0.0027,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
georgia_broad,seresnet,III,LVH,single,morphology,1,184,0.4882,0.6945,0.8125,0.2063,0.2971,0.1374,0.2854,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,III,RBBB,single,morphology,1,143,0.6466,0.8695,0.9171,0.2229,0.2564,0.1374,0.2944,,0.0027,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,aVR,AF,single,rhythm,1,85,0.6878,0.6087,0.9293,-0.0791,-0.1300,-0.1731,0.0269,,0.9990,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVR,AFL,single,rhythm,1,28,0.3631,0.4666,0.8128,0.1034,0.2217,-0.0906,0.3020,,0.2673,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,aVR,TWC,single,morphology,1,410,0.6025,0.6495,0.8067,0.0471,0.0724,0.0124,0.0800,,0.0122,False,ok,repolarization,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,aVR,LAD,single,morphology,1,141,0.3310,0.6990,0.8475,0.3680,0.5265,0.2756,0.4435,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,aVR,SB,single,rhythm,1,250,0.9552,0.9447,0.9922,-0.0105,-0.0111,-0.0266,0.0029,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVR,SVT,single,rhythm,1,11,0.3893,0.1794,0.9604,-0.2099,-1.1702,-0.3934,-0.0462,,0.9990,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVR,SR,single,rhythm,1,260,0.6824,0.7475,0.9201,0.0651,0.0870,0.0111,0.1166,,0.0188,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,aVR,ST,single,rhythm,1,189,0.9414,0.9429,0.9876,0.0015,0.0016,-0.0132,0.0165,,0.6318,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVR,STTC,single,morphology,1,605,0.6645,0.6594,0.7873,-0.0050,-0.0077,-0.0337,0.0249,,0.8481,False,ok,repolarization,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVR,LVH,single,morphology,1,184,0.3642,0.6945,0.7860,0.3302,0.4755,0.2541,0.4056,,0.0027,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,aVR,RBBB,single,morphology,1,143,0.7335,0.8695,0.9591,0.1360,0.1564,0.0858,0.1856,,0.0027,False,ok,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia_broad,seresnet,aVL,AF,single,rhythm,1,85,0.7153,0.6087,0.9299,-0.1066,-0.1751,-0.2138,0.0191,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVL,AFL,single,rhythm,1,28,0.2980,0.4666,0.8745,0.1686,0.3613,-0.0503,0.3592,,0.1339,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,aVL,TWC,single,morphology,1,410,0.5016,0.6495,0.7330,0.1479,0.2277,0.1056,0.1916,,0.0027,False,ok,repolarization,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,aVL,LAD,single,morphology,1,141,0.3084,0.6990,0.8186,0.3906,0.5588,0.3109,0.4735,,0.0027,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia_broad,seresnet,aVL,SB,single,rhythm,1,250,0.9484,0.9447,0.9917,-0.0037,-0.0039,-0.0180,0.0101,,0.8829,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVL,SVT,single,rhythm,1,11,0.2322,0.1794,0.9349,-0.0528,-0.2943,-0.2932,0.1034,,0.9419,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,aVL,SR,single,rhythm,1,260,0.6226,0.7475,0.9000,0.1248,0.1670,0.0683,0.1852,,0.0027,False,ok,rhythm,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia_broad,seresnet,aVL,ST,single,rhythm,1,189,0.9271,0.9429,0.9904,0.0158,0.0167,-0.0030,0.0379,,0.1397,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVL,STTC,single,morphology,1,605,0.5859,0.6594,0.7056,0.0735,0.1115,0.0381,0.1071,,0.0027,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
georgia_broad,seresnet,aVL,LVH,single,morphology,1,184,0.5672,0.6945,0.8599,0.1273,0.1833,0.0600,0.1992,,0.0027,False,ok,hypertrophy,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia_broad,seresnet,aVL,RBBB,single,morphology,1,143,0.7399,0.8695,0.9320,0.1296,0.1491,0.0691,0.1858,,0.0052,False,ok,conduction,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia_broad,seresnet,aVF,AF,single,rhythm,1,85,0.7322,0.6087,0.9255,-0.1235,-0.2029,-0.2167,-0.0110,,0.9990,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVF,AFL,single,rhythm,1,28,0.3996,0.4666,0.8551,0.0670,0.1436,-0.1359,0.2577,,0.3892,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,aVF,TWC,single,morphology,1,410,0.5121,0.6495,0.7224,0.1374,0.2116,0.0914,0.1829,,0.0027,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
georgia_broad,seresnet,aVF,LAD,single,morphology,1,141,0.5894,0.6990,0.9492,0.1096,0.1568,0.0463,0.1771,,0.0027,False,ok,axis,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
georgia_broad,seresnet,aVF,SB,single,rhythm,1,250,0.9489,0.9447,0.9925,-0.0042,-0.0045,-0.0239,0.0154,,0.8481,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia_broad,seresnet,aVF,SVT,single,rhythm,1,11,0.2853,0.1794,0.9650,-0.1059,-0.5900,-0.3402,0.1334,,0.9821,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia_broad,seresnet,aVF,SR,single,rhythm,1,260,0.6095,0.7475,0.9030,0.1380,0.1847,0.0748,0.2005,,0.0027,False,ok,rhythm,False,loss,loss,indeterminate,loss,loss,loss
